File Name,File Key,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs,Subset_Region,Subset_Geology
SCPT_136515_Raw01_result_layers_stats.csv,136515,5,5.14,7.02,6.08,236.1,6,1.88,16.2433688,0.120004077,0.024497067,214.5384849,261.1772859,630.8165646,244.4343908,261.6707721,182.4584517,327.1118057,1.590605492,6,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,6,7.03,8.05,7.54,245.8,8,1.02,23.10322813,0.180783307,0.035770102,244.4155966,297.549422,737.46531,279.7783745,316.4134559,211.0309066,365.5703138,1.533392263,8,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,7,8.06,9.11,8.585,312,9,1.05,27.47148208,0.18734238,0.037239272,254.1634131,309.416329,798.0925824,290.8434684,318.9333061,224.9824622,380.0288735,1.460385285,9,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,8,9.12,10.11,9.615,318.9,10,0.99,21.63402387,0.143402698,0.040626381,246.1696527,299.6847946,736.7479986,272.115348,284.0407048,219.4205508,377.0759522,1.539769841,10,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,9,10.12,11.83,10.975,265.8,11,1.71,30.84091842,0.185729169,0.049338254,266.7253864,324.709166,854.6677009,301.1155791,315.8202886,244.7247438,404.2438384,1.418131336,11,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,10,11.84,12.92,12.38,251.9,12,1.08,1.824065704,0.097461121,0.043236976,180.7336,220.0235131,294.3995583,185.6880045,282.4065815,159.6680352,375.3724135,3.091371537,12,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,11,12.93,14.15,13.54,163.1,14,1.22,1.945129963,0.013938362,0.017624252,161.654099,196.7962944,303.7570452,142.457799,128.9260633,140.5867694,298.3370713,2.629268489,14,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,12,14.16,15.76,14.96,146.4,15,1.6,1.140441669,0.004264197,0.081638165,144.7039654,176.1613491,251.6156891,115.9417815,95.91090596,121.3398672,261.3201865,2.877094719,15,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,13,15.77,17,16.385,180.9,16,1.23,4.06699272,0.017541064,0.062723043,188.5404568,229.5275126,410.7510353,165.4320986,137.2689643,168.0339841,324.3578189,2.201759014,16,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,14,17.01,18,17.505,221.7,18,0.99,1.933013065,0.034375648,0.247110245,183.093885,222.8969035,314.1386394,157.4896809,172.4341992,162.6024578,358.0103499,2.889480901,18,6,1
SCPT_136515_Raw01_result_layers_stats.csv,136515,15,18.01,19,18.505,293.9,19,0.99,4.841449574,0.068543872,0.224793771,221.0131219,269.0594528,446.9748711,200.6191471,218.6642754,199.5865878,399.8667236,2.378211214,19,6,1
SCPT_140250_Raw01_result_layers_stats.csv,140250,1,1.55,2.84,2.195,82.5,2,1.29,1.445917167,0.031542681,0.001013515,112.9874537,137.5499437,226.0804355,134.2073575,163.5317147,86.57508961,208.1300047,2.617860968,2,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,2,2.85,4.14,3.495,139.1,3,1.29,2.515279095,0.026029981,0.044842899,130.5015791,158.8714876,292.4648633,155.1352455,160.0661716,105.283806,229.8199758,2.23644055,3,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,3,4.15,5.36,4.755,392.8,5,1.21,2.549651345,0.016598418,0.005961769,132.7083033,161.5579344,303.4880495,146.0992242,131.1849964,110.7979318,234.5268701,2.122360883,5,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,4,5.37,6.58,5.975,367.5,6,1.21,1.22402705,0.011672982,0.147836513,119.7445689,145.7759969,237.2934692,129.5449747,122.8954617,103.1923214,236.1375635,2.494575111,6,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,5,6.59,7.85,7.22,318,7,1.26,2.130980402,0.0290998,1.114494837,148.6616665,180.9794201,306.3782276,158.7425272,164.8809832,127.1023184,280.1333922,2.342557754,7,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,6,7.86,9.67,8.765,235.2,9,1.81,2.126053654,0.028743793,0.99097261,155.1250751,188.8479175,310.9544828,159.7943978,166.723727,133.9414838,293.7059475,2.413085338,9,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,7,9.68,10.96,10.32,265.7,10,1.28,1.37895636,0.011018162,0.887448289,140.1938856,170.6708173,271.0868507,133.2182513,119.0303422,121.6556895,269.436216,2.514010511,10,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,8,10.97,12.24,11.605,282.6,12,1.27,2.009593136,0.088445538,0.564862867,178.890331,217.7795334,310.0262035,188.330206,273.0462655,157.7428182,364.8968416,2.834448419,12,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,9,12.25,13.94,13.095,296.9,13,1.69,3.576292766,0.182934887,0.118700239,216.1397749,263.1266825,381.5817199,227.6033746,370.1023159,188.2579131,415.244749,2.761159765,13,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,10,13.95,15.38,14.665,390.6,15,1.43,5.163645758,0.237333151,0.018260613,243.3038043,296.1959357,443.8546386,249.0350736,403.7360746,209.3226267,443.2588513,2.647329014,15,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,11,15.39,16.95,16.17,325.2,16,1.56,5.193606802,0.252180253,,251.4093108,306.0635087,449.2305869,250.8612799,410.6904631,216.3522011,457.9700882,2.705562167,16,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,12,16.96,18,17.48,455.8,17,1.04,8.236194327,0.542132734,,301.9011728,367.5318626,540.2091188,306.4971112,590.738026,251.7802038,517.7454885,2.684647609,17,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,13,18.01,19,18.505,363.6,18,0.99,4.677732447,0.194835369,,250.0798233,304.4450023,437.6515062,233.9397942,354.0729865,216.5893108,457.9157693,2.766820039,18,7,2
SCPT_140250_Raw01_result_layers_stats.csv,140250,14,19.01,20,19.505,363.6,18,0.99,8.93713235,0.468804628,0.326319808,310.5284797,378.034671,565.6964857,300.8599532,535.0099603,259.4956251,522.6638453,2.623246239,18,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,1,1.58,2.93,2.255,213.7,2,1.35,0.376069578,0.001306827,0.000815976,73.58134089,89.57728457,135.4952978,78.71682012,65.48415041,55.15633592,137.138227,2.920990168,2,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,2,2.94,4.44,3.69,144.1,4,1.5,5.202946447,0.029602056,0.001342112,147.8369749,179.9754477,388.4834607,168.0643509,151.7639112,119.9106114,238.129434,1.8130339,4,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,3,4.45,5.44,4.945,181.3,5,0.99,2.543427938,0.028047725,0.011944711,141.651728,172.4455819,304.7216506,159.5541238,161.4447243,116.9891589,253.6429776,2.224182954,5,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,4,5.45,6.57,6.01,170.5,6,1.12,5.356658567,0.031859904,0.001066198,168.8638482,205.5733804,412.4983229,179.8305631,161.5051938,138.9621898,272.4384041,1.85465793,6,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,5,6.58,7.57,7.075,221.6,7,0.99,0.863745358,0.020783566,0.020783947,126.0344164,153.4332026,207.8877245,133.4629177,154.8772955,107.932303,265.0219336,2.919078708,7,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,6,7.58,11.01,9.295,289.7,9,3.43,2.040131362,0.020494957,0.621883,160.1258356,194.9357999,305.6623028,151.5596442,141.7972441,131.4475245,284.9041841,2.379320027,9,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,7,11.02,12.01,11.515,324.4,12,0.99,4.242824799,0.167091473,0.144466233,227.9757148,277.5356528,404.1620733,224.2213957,320.6624766,184.7986448,397.7898472,2.568108075,12,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,8,12.02,13.41,12.715,292.8,13,1.39,5.486587228,0.27263851,0.170255797,256.6497548,312.4431797,449.7237045,251.3363789,395.2253307,205.2910422,435.505273,2.59653245,13,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,9,13.42,14.5,13.96,337.5,14,1.08,4.045536558,0.214229392,0.128357613,243.0347618,295.8684056,404.6368354,230.7225829,353.5347814,197.666382,431.2148867,2.755199643,14,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,10,14.51,15.87,15.19,359.2,15,1.36,6.862374328,0.379894273,0.02812759,288.9967283,351.822104,497.2692577,270.8534675,443.0635967,228.9888113,476.4339249,2.63170949,15,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,11,15.88,18.21,17.045,414.1,17,2.33,8.461848446,0.593940431,0.011340472,322.6827993,392.831234,544.5663314,300.427772,541.5409884,252.8613792,520.6156408,2.694503049,17,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,12,18.22,19.21,18.715,308.6,19,0.99,4.057837877,0.248927047,,263.1823379,320.3958897,415.0953117,233.394011,366.4298532,217.2404284,473.5888425,2.944171854,19,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,13,19.22,20.21,19.715,654.5,20,0.99,8.074254488,0.282511592,0.048408886,306.84079,373.5453095,543.1467093,261.120835,369.361423,245.9331914,490.3191266,2.533016861,20,7,2
SCPT_140251_Raw01_result_layers_stats.csv,140251,14,20.22,22,21.11,654.5,20,1.78,11.73748627,0.45507147,0.027921851,347.8989638,423.5291733,630.2889934,296.8083224,450.1721204,275.1875521,532.2155376,2.463409073,20,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,1,0.03,1.76,0.895,744,2,1.73,1.13601338,0.024545753,0.001940777,91.01722007,110.8035723,184.1451536,96.77543663,113.2702994,59.62359129,150.6423977,2.677718758,2,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,2,1.77,2.98,2.375,744,2,1.21,10.69963765,0.085825734,0.004194598,167.5679117,203.9957186,489.5820087,206.948524,224.9582544,128.4154415,245.6730989,1.648192343,2,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,3,2.99,3.98,3.485,199,3,0.99,2.828613608,0.027991578,0.0027,132.603992,161.4309468,305.6877722,157.2126525,158.8967423,107.7118112,232.173687,2.158789789,3,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,4,3.99,5.04,4.515,139,5,1.05,5.674011472,0.074012102,0.007159468,171.027669,208.2075971,409.6605635,200.8772189,232.8361514,138.7543447,282.8283513,2.011491239,5,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,5,5.05,6.04,5.545,159,6,0.99,8.869968554,0.064999496,0.0025,184.7618163,224.9274286,496.056861,206.364539,206.4432069,155.0353617,293.9750832,1.755220291,6,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,6,6.05,7.38,6.715,173,7,1.33,5.375064566,0.06459817,0.033187799,180.1179566,219.2740341,417.5150782,198.3207232,219.6782254,152.0404791,307.1517671,2.070838886,7,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,7,7.39,8.45,7.92,180,8,1.06,10.53958317,0.057451847,0.007423777,198.8190625,242.0405978,548.9820412,211.1683207,194.3320261,173.7321891,317.0530746,1.688688975,8,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,8,8.46,9.64,9.05,201,9,1.18,9.207054309,0.061371762,0.013535519,204.5904315,249.0666123,528.4116315,212.8458269,205.8108692,177.7926556,330.4326869,1.816742077,9,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,9,9.65,11.03,10.34,164,10,1.38,4.017128934,0.038942958,0.123251749,180.3172037,219.5165958,392.2664111,179.6935455,179.291731,157.6641587,320.1661018,2.211478749,10,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,10,11.04,12.63,11.835,268,12,1.59,17.95520027,0.060709342,0.1428,223.4332286,272.0056697,700.221701,235.1517872,195.6188749,210.70757,354.8883678,1.448747798,12,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,11,12.64,13.63,13.135,256,13,0.99,15.30091933,0.054899301,,225.2214803,274.1826716,665.5540325,229.0597609,190.7474961,210.2304335,359.2581387,1.545374317,13,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,12,13.64,15,14.32,277,14,1.36,12.15283424,0.049886322,,226.9909678,276.3368304,614.7015584,222.3798917,191.967245,206.6569155,362.0225445,1.703514001,14,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,13,15.01,16,15.505,265,16,0.99,5.921671107,0.100853798,0.278567387,231.7086164,282.0800548,473.9808865,220.4082198,262.1945876,201.9698204,402.6485566,2.338830996,16,7,2
SCPT_140253_Raw01_result_layers_stats.csv,140253,14,16.01,17,16.505,312,17,0.99,13.3612038,0.213682995,0.005857298,283.1782716,344.7387654,646.2487041,281.8077793,361.240535,245.9173339,453.7336907,2.051204887,17,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,1,0.03,2,1.015,122,2,1.97,1.732372669,0.045411507,0.00512676,105.9298099,128.9580294,218.9182124,117.1421551,152.59927,68.97229315,168.81364,2.591760128,2,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,2,2.01,3,2.505,317,3,0.99,4.988029556,0.038985992,0.002413565,142.0306054,172.9068239,367.7921275,170.8176557,171.1377871,109.5020366,223.7188099,1.901317848,3,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,3,3.01,4,3.505,92,4,0.99,2.281881148,0.009931478,0.006935955,118.8774269,144.7203458,282.212994,133.100895,108.6193833,95.97883368,202.8869311,2.083896384,4,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,4,4.01,5.14,4.575,100,5,1.13,0.492684215,0.01123085,0.016819753,95.19956541,115.8951231,161.0521772,113.132198,130.7710927,83.7542563,218.088003,3.107925753,5,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,5,5.15,6.23,5.69,326,6,1.08,7.427321169,0.039832652,0.014770574,171.5989737,208.9030984,464.807146,186.363662,168.1598953,146.1415218,277.2745196,1.732416629,6,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,6,6.24,7.57,6.905,189,7,1.33,5.188700513,0.031241413,0.015332585,167.1126795,203.4415229,413.0945524,175.7662099,159.6775336,143.5312384,281.3854862,1.919052812,7,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,7,7.58,8.57,8.075,184,8,0.99,4.399274092,0.045636805,0.024043908,174.2323152,212.1089055,394.4607857,184.0389145,190.8738692,151.1110583,307.2334728,2.116198913,8,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,8,8.58,9.63,9.105,172,9,1.05,3.450341276,0.046077815,0.049996349,172.3238135,209.7855121,364.1765716,179.5284544,194.9905507,150.9911056,316.5407286,2.286341377,9,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,9,9.64,10.63,10.135,160,10,0.99,5.16563119,0.037564815,0.016805852,183.2195499,223.0498868,428.8150516,183.277076,172.1590266,162.1005296,317.6780749,2.02906227,10,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,10,10.64,12.33,11.485,199,11,1.69,9.159805201,0.028642185,0.03654388,196.1814666,238.8296115,540.0339602,193.6174517,153.6508464,178.1832897,317.8346096,1.680528117,11,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,11,12.34,13.41,12.875,166,13,1.07,11.2196265,0.061759159,0.0596956,222.2869128,270.6101547,590.2769386,221.1581146,201.6202113,201.8911331,362.1217384,1.742518396,13,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,12,13.42,14.41,13.915,170,14,0.99,7.877622886,0.056818356,0.076959237,217.0232672,264.2022383,519.8814288,208.9456228,198.7513976,194.7079272,364.3797281,1.95791695,14,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,13,14.42,15.42,14.92,181,15,1,1.900237438,0.02025854,0.352618607,168.2592197,204.8373109,309.5895584,147.8837794,142.714855,148.4907177,320.9404958,2.659567183,15,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,14,15.43,16.65,16.04,197,16,1.22,9.795764994,0.103227467,0.012307495,246.745113,300.385355,572.6159565,236.7687027,254.2489874,219.6289445,408.8618571,2.017279789,16,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,15,16.66,17.65,17.155,207,17,0.99,7.934374407,0.074768516,0.010113224,236.2686134,287.6313555,531.837391,218.7944722,221.9796157,211.3536888,398.1849876,2.088007392,17,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,16,17.66,18.91,18.285,189,18,1.25,10.10520815,0.119027557,0.021403652,260.3159521,316.9063765,587.0940527,243.5260268,268.5080214,231.5205742,430.6414692,2.075913887,18,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,17,18.92,19.91,19.415,273,19,0.99,2.340081417,0.023609906,0.192036134,189.1517556,230.2717025,341.5376792,154.099918,147.9616175,166.7411353,350.4942776,2.698698332,19,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,18,19.92,21,20.46,265,20,1.08,1.726554569,0.028483369,0.350838328,185.199976,225.4608403,307.9504813,150.1724228,159.7395567,164.482749,363.1264594,2.966799097,20,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,19,21.01,22,21.505,398,22,0.99,2.659453458,0.022915158,1.13234077,198.2089304,241.2978283,369.4266692,157.6152002,143.2121855,174.3063516,358.6259987,2.59017273,22,7,2
SCPT_140254_Raw01_result_layers_stats.csv,140254,20,22.01,23,22.505,350,23,0.99,6.856871611,0.137997014,0.290762202,265.674475,323.4297957,518.3088523,233.1358681,286.683454,234.8295726,461.3682446,2.437261178,23,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,1,0.03,1.02,0.525,215,3,0.99,5.170678855,0.05937482,0.01082054,113.5182323,138.1961089,312.4598743,99.58363875,115.6308322,69.22346473,150.1286233,1.896132825,3,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,2,1.03,2.02,1.525,215,3,0.99,1.963474848,0.095688897,0.036067919,126.7312102,154.2814732,245.3101245,134.0553741,216.5586853,89.56484134,219.5695423,2.730144266,3,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,3,2.03,4.29,3.16,215,3,2.26,2.00971395,0.050656315,0.420730523,132.4509501,161.2446349,270.8001849,143.6540769,186.1324155,104.2710426,242.8657041,2.516515176,3,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,4,4.3,5.43,4.865,289,5,1.13,2.627944777,0.05280677,0.737392529,147.6264377,179.7191416,314.7488872,167.2425709,208.6671433,123.2984114,274.2799852,2.371800049,5,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,5,5.44,6.93,6.185,184,6,1.49,1.022857355,0.011430707,0.359208157,115.7605172,140.925847,225.8576794,124.2853393,125.7600316,101.3319764,237.2031079,2.643557207,6,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,6,6.94,8.33,7.635,107,8,1.39,0.578360506,0.027131364,0.0381239,113.3517798,137.993471,180.727337,131.8761315,190.6458955,106.3662679,278.8352718,3.332650689,8,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,7,8.34,9.33,8.835,381,9,0.99,10.48523108,0.226360832,0.079898302,238.3546117,290.1708316,554.6026693,273.0654695,422.3990363,200.5443732,389.554078,2.099586865,9,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,8,9.34,10.33,9.835,692,10,0.99,29.18007388,0.539349825,,312.2627908,380.1460062,827.6686869,363.9948697,610.8628281,257.3207141,451.511812,1.782944859,10,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,9,10.34,11.33,10.835,360,11,0.99,17.13303235,0.347819385,,280.7438388,341.7751081,681.7986619,312.6861533,480.3788385,236.0814595,435.3502695,1.973265105,11,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,10,11.34,13.11,12.225,438,12,1.77,6.469885048,0.182133874,0.275180723,233.7096498,284.5160954,478.7366151,247.7863639,363.682967,201.0702081,409.6263987,2.403198195,12,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,11,13.12,15.04,14.08,252,14,1.92,2.257943559,0.032934838,0.205477468,174.2394519,212.1175936,325.0872083,162.2959527,174.5205071,155.9318394,337.2739373,2.694477049,14,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,12,15.05,17.09,16.07,354,16,2.04,6.447259707,0.173644814,0.001157938,246.6777636,300.3033644,488.0680894,242.9435165,338.8547396,215.9982483,436.2672309,2.475976799,16,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,13,17.1,18.12,17.61,333,18,1.02,5.488439288,0.221658559,0.001989936,253.1876322,308.2284219,463.1741243,246.3896388,380.7344479,220.9500794,460.396608,2.695332413,18,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,14,18.13,19.51,18.82,305,19,1.38,4.264178596,0.212025159,0.020131071,246.1138341,299.6168415,423.5455029,234.8319116,374.7228306,216.2325527,464.627253,2.884511885,19,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,15,19.52,20.51,20.015,296,20,0.99,7.326280661,0.239516917,0.040176572,276.1078956,336.1313511,524.0118568,258.7722664,380.1414418,240.2206043,481.3989458,2.567589783,20,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,16,20.52,21.51,21.015,314,21,0.99,5.97343033,0.284636574,0.045722775,276.371801,336.4526273,487.1308031,257.0938293,413.6910122,239.8567578,497.6811278,2.786644706,21,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,17,21.52,22.51,22.015,382,22,0.99,8.205120947,0.250700925,0.003872673,289.0846433,351.9291309,552.0606855,263.7681714,379.6049945,251.6757778,496.4924376,2.538097733,22,7,2
SCPT_140257_Raw01_result_layers_stats.csv,140257,18,22.52,24,23.26,314,23,1.48,3.761456081,0.13343263,0.010631705,245.4117904,298.7621796,412.2408314,211.575765,296.2012426,216.7517873,461.1422573,2.946697839,23,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,1,0.03,1.02,0.525,274,2,0.99,2.858677021,0.115451056,0.007657696,117.8006065,143.4094339,248.9042147,128.2120573,207.0061595,67.16767123,162.9679866,2.555601173,2,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,2,1.03,2.02,1.525,274,2,0.99,9.454844729,0.048774116,0.001090292,142.1526291,173.0553746,446.6520314,172.1756418,160.8988958,106.204852,203.5055105,1.564633068,2,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,3,2.03,3.02,2.525,78,3,0.99,3.801035071,0.021597498,0.000987222,128.8399067,156.8485821,331.860168,152.6496929,136.3414421,100.4868967,207.1900987,1.927295749,3,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,4,3.03,4.02,3.525,205,4,0.99,1.979784867,0.02683834,0.028613426,124.8266686,151.9629009,268.0062515,151.1300887,162.7246401,102.2870112,230.9689318,2.346125613,4,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,5,4.03,5.05,4.54,207,5,1.02,9.9200582,0.051358239,0.002138102,175.2026509,213.2901837,507.6657548,197.6986288,180.8053607,146.116119,271.2138545,1.614002916,5,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,6,5.06,6.6,5.83,189,6,1.54,7.527002612,0.040730052,0.001300771,174.081241,211.9249891,468.1179759,189.1865917,171.4459034,147.6293574,279.7206466,1.751634211,6,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,7,6.61,8.2,7.405,169,7,1.59,2.692901025,0.02366267,0.028865271,150.4558284,183.1636172,324.5464718,158.1360066,153.2299448,130.1095398,274.8824616,2.252066841,7,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,8,8.21,9.42,8.815,150,9,1.21,9.406212687,0.037421523,0.010473136,190.7971544,232.2747967,531.273248,196.8172035,164.9968456,169.9158716,307.8380129,1.669675309,9,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,9,9.43,10.45,9.94,181,10,1.02,4.068138168,0.048731188,0.045037405,181.7031729,221.2038627,391.3234201,184.9495757,195.3718133,159.1762045,326.4177418,2.236427586,10,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,10,10.46,11.66,11.06,170,11,1.2,6.760879405,0.035428553,0.014314323,193.6383019,235.7335849,479.0305061,189.8776789,165.9385307,171.8059816,322.9482448,1.902728704,11,7,2
SCPT_140260_Raw01_result_layers_stats.csv,140260,11,11.67,12.82,12.245,168,12,1.15,1.003254352,0.008776713,0.331354711,137.8371429,167.8017392,239.9199592,121.9027432,111.8390036,119.5982798,272.5309361,2.861684553,12,7,2
