File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.74,2.4962,0.0032,-0.0005,6,4,90.46713227,110.1339002,250.4676848,86.77939995,58.73261339,57.49100755,118.3272428,1.873679631,124.7,0.320924247,0.124213953,-0.697419057,0.362541587,0.752915686,0.774282308,0.052456822
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.75,2.4404,0.0032,-0.0004,6,4,90.31479597,109.9484473,248.6447873,86.68547081,58.77850533,57.51838571,118.7099067,1.885173601,124.7,0.322609552,0.125899258,-0.690114468,0.363624563,0.75213462,0.773806205,0.049228094
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.76,2.4404,0.0032,-0.0004,6,4,90.46458937,110.1308044,248.9710435,86.94400084,58.95410072,57.73056876,119.1083759,1.885204169,124.7,0.320952356,0.124242062,-0.691425746,0.36064661,0.749151665,0.770124032,0.045877052
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.77,2.4211,0.0032,-0.0004,6,4,90.50530097,110.1803664,248.5384516,87.07515323,59.08245914,57.87453646,119.4959263,1.889271202,124.7,0.320502429,0.123792135,-0.689686716,0.359139277,0.746976772,0.76763335,0.042628571
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.78,2.4018,0.0032,-0.0006,6,4,90.54288781,110.2261243,248.0949456,87.20240578,59.20900079,58.01561171,119.8795654,1.893383456,124.7,0.320087216,0.123376922,-0.687900665,0.357678933,0.744837282,0.765198711,0.039423236
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.79,2.4018,0.0031,-0.0006,6,4,90.57913264,110.2702484,248.4080313,87.31557608,59.11702966,58.06821552,119.7712004,1.890936483,124.7,0.31968699,0.122976696,-0.689161829,0.356381986,0.74639182,0.764292404,0.040327593
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.8,2.3556,0.003,-0.0006,6,4,90.34747313,109.9882282,246.8789277,87.1160497,58.90593418,57.9509455,119.6246931,1.898315261,124.7,0.322247804,0.125537509,-0.682987193,0.358669718,0.749969017,0.766313967,0.041551568
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.81,2.3546,0.003,-0.0006,6,4,90.48226646,110.1523244,247.1426415,87.35287839,59.06837077,58.14786728,120.0008757,1.898561243,124.7,0.320756972,0.124046678,-0.684054813,0.355954864,0.747215253,0.762921651,0.038411813
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.82,2.3543,0.0029,-0.0006,6,4,90.51142849,110.187826,247.4309935,87.45396811,58.9683919,58.18153933,119.8445191,1.896170988,124.7,0.320434728,0.123724434,-0.685220876,0.354798276,0.748909283,0.762342742,0.039715624
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.83,2.3549,0.0029,-0.0004,6,4,90.65269082,110.3597975,247.7537363,87.69686883,59.13122437,58.38006876,120.2128376,1.896065816,124.7,0.318875232,0.122164938,-0.686524401,0.352024657,0.746151737,0.758936309,0.036647034
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.84,2.3556,0.0029,-0.0004,6,4,90.79290334,110.530491,248.0758222,87.93826959,59.29292072,58.57726912,120.5778972,1.895947432,124.7,0.317329727,0.120619433,-0.687823581,0.349275766,0.743420935,0.75556413,0.033614858
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.85,2.3826,0.0029,-0.0004,6,4,91.08620487,110.8875538,249.4503218,88.35882688,59.52491905,58.8668344,120.9496628,1.890251249,124.7,0.314104488,0.117394194,-0.693348932,0.344504751,0.73951582,0.750633004,0.030536404
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.86,2.3941,0.0029,-0.0005,6,4,91.28672326,111.1316631,250.1983661,88.67106952,59.71379437,59.09951482,121.3124172,1.887868828,124.7,0.311905495,0.1151952,-0.696343215,0.340977178,0.736347797,0.746688138,0.027541674
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.87,2.3941,0.0029,-0.0005,6,4,91.41902852,111.2927304,250.4848874,88.90282335,59.87013967,59.28976082,121.6677618,1.887899353,124.7,0.310457206,0.113746912,-0.697487736,0.338366952,0.733732975,0.743474229,0.024616786
