TYPE,CODE_,CODE_CPT,gwl,a
CPT,170582,170582,,
CPT,170583,170583,,
CPT,170584,170584,,
CPT,170585,170585,,
CPT,170586,170586,,
CPT,170589,170589,,
CPT,170590,170590,,
CPT,170591,170591,,0.8
CPT,170593,170593,,0.8
CPT,170594,170594,,
CPT,170602,170602,,0.77
CPT,170605,170605,,
CPT,170607,170607,,0.77
CPT,170608,170608,,0.8
CPT,170609,170609,,
CPT,170611,170611,,
CPT,170612,170612,,0.8
CPT,170613,170613,,
CPT,170614,170614,,0.8
CPT,170615,170615,,0.8
CPT,170618,170618,,0.8
CPT,170620,170620,,0.8
CPT,170622,170622,,0.8
CPT,170623,170623,,0.8
CPT,170625,170625,,0.8
CPT,170628,170628,,
CPT,170629,170629,,
CPT,170640,170640,,
CPT,170641,170641,,
CPT,170642,170642,,
CPT,170662,170662,,
CPT,170716,170716,,
CPT,170717,170717,,
CPT,170718,170718,,
CPT,170726,170726,,
CPT,170727,170727,,
CPT,170728,170728,,
CPT,170729,170729,,
CPT,170741,170741,,
CPT,170742,170742,,
CPT,170745,170745,,0.8
CPT,170746,170746,,0.8
CPT,170754,170754,,0.8
CPT,170756,170756,,0.8
CPT,170773,170773,,0.8
CPT,170774,170774,,0.8
CPT,170776,170776,,0.8
CPT,170777,170777,,0.8
CPT,170779,170779,,0.8
CPT,170781,170781,,0.8
CPT,170797,170797,,0.8
CPT,170802,170802,,0.8
CPT,170814,170814,,0.8
CPT,170816,170816,,0.8
CPT,170829,170829,,0.8
CPT,170832,170832,,
CPT,170833,170833,,0.8
CPT,170835,170835,,
CPT,170839,170839,,
CPT,170842,170842,,
CPT,170848,170848,,
CPT,170851,170851,,
CPT,170854,170854,,0.8
CPT,170857,170857,,
CPT,170858,170858,,0.8
CPT,170859,170859,,0.8
CPT,170860,170860,,
CPT,170863,170863,,
CPT,170866,170866,,
CPT,170880,170880,,
CPT,170881,170881,,
CPT,170883,170883,,
CPT,170884,170884,,
CPT,170885,170885,,
CPT,170895,170895,,0.8
CPT,170908,170908,,0.8
CPT,170909,170909,,0.8
CPT,170912,170912,,0.8
CPT,170913,170913,,0.8
CPT,170915,170915,,0.8
CPT,170917,170917,,0.8
CPT,170918,170918,,0.8
CPT,170919,170919,,0.8
CPT,170930,170930,,
CPT,170938,170938,,
CPT,170943,170943,,
CPT,170948,170948,,
CPT,170950,170950,,
CPT,170955,170955,,
CPT,170957,170957,,0.58
CPT,170959,170959,,0.58
CPT,170963,170963,,
CPT,170966,170966,,
CPT,170967,170967,,
CPT,170969,170969,,
CPT,170970,170970,,
CPT,170971,170971,,
CPT,170986,170986,,
CPT,170987,170987,,0.8
CPT,170988,170988,,
CPT,170992,170992,,
CPT,170999,170999,,
CPT,171003,171003,,
CPT,171005,171005,,
CPT,171018,171018,,0.8
CPT,171049,171049,,
CPT,171050,171050,,
CPT,171051,171051,,
CPT,171052,171052,,
CPT,171066,171066,,0.8
CPT,171085,171085,,
CPT,171089,171089,,
CPT,171096,171096,,0.8
CPT,171097,171097,,
CPT,171098,171098,,0.8
CPT,171110,171110,,
CPT,171111,171111,,
CPT,171124,171124,,0.8
CPT,171125,171125,,0.8
CPT,171126,171126,,0.8
CPT,171127,171127,,0.8
CPT,171130,171130,,0.8
CPT,171131,171131,,0.8
CPT,171133,171133,,0.8
CPT,171137,171137,,0.8
CPT,171140,171140,,0.8
CPT,171141,171141,,0.8
CPT,171144,171144,,0.8
CPT,171148,171148,,0.8
CPT,171153,171153,,
CPT,171154,171154,,0.8
CPT,171156,171156,,
CPT,171158,171158,,0.8
CPT,171162,171162,,0.8
CPT,171165,171165,,0.8
CPT,171166,171166,,0.8
CPT,171168,171168,,
CPT,171171,171171,,
CPT,171178,171178,,0.8
CPT,171179,171179,,0.8
CPT,171180,171180,,0.8
CPT,171181,171181,,0.8
CPT,171182,171182,,0.8
CPT,171187,171187,,0.8
CPT,171189,171189,,0.8
CPT,171191,171191,,
CPT,171196,171196,,
CPT,171201,171201,,
CPT,171203,171203,,
CPT,171221,171221,,0.8
CPT,171223,171223,,0.8
CPT,171224,171224,,0.8
CPT,171229,171229,,0.8
CPT,171243,171243,,
CPT,171250,171250,,
CPT,171252,171252,,
CPT,171253,171253,,
CPT,171254,171254,,
CPT,171256,171256,,
CPT,171257,171257,,
CPT,171263,171263,,
CPT,171264,171264,,
CPT,171277,171277,,
CPT,171278,171278,,0.8
CPT,171279,171279,,0.8
CPT,171280,171280,,0.8
CPT,171282,171282,,
CPT,171283,171283,,0.8
CPT,171285,171285,,0.8
CPT,171286,171286,,0.8
CPT,171287,171287,,0.8
CPT,171289,171289,,0.8
CPT,171305,171305,,
CPT,171307,171307,,
CPT,171319,171319,,
CPT,171320,171320,,
CPT,171323,171323,,
CPT,171326,171326,,
CPT,171328,171328,,
CPT,171329,171329,,
CPT,171330,171330,,
CPT,171331,171331,,
CPT,171332,171332,,
CPT,171333,171333,,
CPT,171335,171335,,
CPT,171339,171339,,
CPT,171340,171340,,
CPT,171342,171342,,
CPT,171344,171344,,
CPT,171346,171346,,
CPT,171347,171347,,
CPT,171350,171350,,
CPT,171352,171352,,
CPT,171354,171354,,
CPT,171357,171357,,
CPT,171359,171359,,
CPT,171360,171360,,
CPT,171362,171362,,
CPT,171364,171364,,
CPT,171365,171365,,
CPT,171366,171366,,
CPT,171371,171371,,
CPT,171372,171372,,
CPT,171410,171410,,0.8
CPT,171416,171416,,0.8
CPT,171423,171423,,
CPT,171424,171424,,
CPT,171427,171427,,
CPT,171451,171451,,0.8
CPT,171477,171477,,
CPT,171478,171478,,
CPT,171546,171546,,0.8
CPT,171549,171549,,0.8
CPT,171550,171550,,0.8
CPT,171577,171577,,0.8
CPT,171623,171623,,0.8
CPT,171624,171624,,0.8
CPT,171625,171625,,0.8
CPT,171627,171627,,0.8
CPT,171648,171648,,
CPT,171651,171651,,
CPT,171652,171652,,
CPT,171653,171653,,
CPT,171654,171654,,
CPT,171655,171655,,
CPT,171656,171656,,
CPT,171657,171657,,
CPT,171658,171658,,
CPT,171659,171659,,
CPT,171661,171661,,0.8
CPT,171665,171665,,
CPT,171667,171667,,
CPT,171672,171672,,
CPT,171673,171673,,
CPT,171674,171674,,
CPT,171675,171675,,
CPT,171678,171678,,0.8
CPT,171679,171679,,0.8
CPT,171680,171680,,0.8
CPT,171681,171681,,0.8
CPT,171683,171683,,0.8
CPT,171684,171684,,0.8
CPT,171685,171685,,
CPT,171686,171686,,0.8
CPT,171687,171687,,
CPT,171688,171688,,0.8
CPT,171689,171689,,0.8
CPT,171690,171690,,
CPT,171691,171691,,0.8
CPT,171692,171692,,0.8
CPT,171693,171693,,0.8
CPT,171694,171694,,0.8
CPT,171695,171695,,0.8
CPT,171697,171697,,0.8
CPT,171698,171698,,0.8
CPT,171699,171699,,0.8
CPT,171700,171700,,0.8
CPT,171701,171701,,0.8
CPT,171702,171702,,0.8
CPT,171723,171723,,
CPT,171724,171724,,
CPT,171728,171728,,
CPT,171735,171735,,
CPT,171736,171736,,
CPT,171749,171749,,0.8
CPT,171750,171750,,0.8
CPT,171751,171751,,0.8
CPT,171752,171752,,0.8
CPT,171753,171753,,0.8
CPT,171795,171795,,
CPT,171829,171829,,0.8
CPT,171844,171844,,
CPT,171851,171851,,
CPT,171853,171853,,
CPT,171899,171899,,
CPT,171901,171901,,
CPT,171903,171903,,
CPT,171904,171904,,
CPT,171905,171905,,
CPT,171930,171930,,
CPT,171932,171932,,
CPT,171934,171934,,
CPT,171936,171936,,
CPT,171937,171937,,
CPT,171941,171941,,
CPT,171942,171942,,
CPT,171944,171944,,
CPT,171968,171968,,
CPT,171982,171982,,
CPT,171985,171985,,
CPT,171987,171987,,
CPT,171988,171988,,
CPT,171989,171989,,
CPT,171997,171997,,
CPT,171998,171998,,
CPT,172000,172000,,
CPT,172015,172015,,
CPT,172016,172016,,
CPT,172017,172017,,
CPT,172018,172018,,
CPT,172019,172019,,
CPT,172023,172023,,
CPT,172025,172025,,
CPT,172028,172028,,
CPT,172029,172029,,
CPT,172031,172031,,
CPT,172033,172033,,
CPT,172034,172034,,
CPT,172035,172035,,
CPT,172055,172055,,
CPT,172060,172060,,
CPT,172064,172064,,
CPT,172067,172067,,
CPT,172191,172191,,
CPT,172193,172193,,
CPT,172216,172216,,0.81
CPT,172217,172217,,0.81
CPT,172218,172218,,0.81
CPT,172240,172240,,0.81
CPT,172242,172242,,0.81
CPT,172243,172243,,0.81
CPT,172244,172244,,0.81
CPT,172245,172245,,0.81
CPT,172246,172246,,0.81
CPT,172247,172247,,0.81
CPT,172273,172273,,0.8
CPT,172521,172521,,
CPT,172550,172550,,
CPT,172552,172552,,
CPT,172554,172554,,
CPT,172555,172555,,
CPT,172614,172614,,
CPT,172615,172615,,
CPT,172616,172616,,
CPT,172617,172617,,
CPT,172618,172618,,
CPT,172619,172619,,
CPT,172620,172620,,
CPT,172621,172621,,
CPT,172623,172623,,
CPT,172633,172633,,
CPT,172634,172634,,
CPT,172635,172635,,
CPT,172642,172642,,
CPT,172778,172778,,0.8
CPT,172780,172780,,0.8
CPT,172782,172782,,0.8
CPT,172783,172783,,0.8
CPT,172784,172784,,0.8
CPT,172785,172785,,0.8
CPT,172786,172786,,0.8
CPT,172787,172787,,0.8
CPT,172788,172788,,0.8
CPT,172789,172789,,0.8
CPT,172790,172790,,0.8
CPT,172791,172791,,0.8
CPT,172821,172821,,
CPT,172822,172822,,
CPT,172831,172831,,0.81
CPT,172832,172832,,0.81
CPT,172834,172834,,0.81
CPT,172835,172835,,0.81
CPT,172836,172836,,0.81
CPT,172837,172837,,0.81
CPT,172838,172838,,0.81
CPT,172851,172851,,
CPT,172897,172897,,0.81
CPT,172898,172898,,0.81
CPT,172899,172899,,0.81
CPT,172900,172900,,0.81
CPT,172901,172901,,0.81
CPT,172902,172902,,0.81
CPT,172903,172903,,0.81
CPT,172904,172904,,0.81
CPT,172905,172905,,0.81
CPT,172906,172906,,0.81
CPT,172907,172907,,0.81
CPT,172908,172908,,0.81
CPT,172909,172909,,0.81
CPT,172910,172910,,0.81
CPT,172911,172911,,0.81
CPT,172912,172912,,0.81
CPT,172913,172913,,0.81
CPT,173006,173006,,0.8
CPT,173008,173008,,0.8
CPT,173009,173009,,0.8
CPT,173010,173010,,0.8
CPT,173011,173011,,0.8
CPT,173012,173012,,0.8
CPT,173013,173013,,0.8
CPT,173015,173015,,0.8
CPT,173030,173030,,0.8
CPT,173032,173032,,0.8
CPT,173033,173033,,0.8
CPT,173034,173034,,0.8
CPT,173035,173035,,0.8
CPT,173036,173036,,0.8
CPT,173049,173049,,
CPT,173050,173050,,
CPT,173051,173051,,
CPT,173052,173052,,
CPT,173053,173053,,
CPT,173066,173066,,0.8
CPT,173067,173067,,0.8
CPT,173068,173068,,0.81
CPT,173069,173069,,0.8
CPT,173072,173072,,0.8
CPT,173132,173132,,0.81
CPT,173133,173133,,0.81
CPT,173134,173134,,0.81
CPT,173135,173135,,0.81
CPT,173136,173136,,0.81
CPT,173137,173137,,0.81
CPT,173138,173138,,0.81
CPT,173139,173139,,0.81
CPT,173140,173140,,0.81
CPT,173141,173141,,0.81
CPT,173142,173142,,0.81
CPT,173143,173143,,0.81
CPT,173144,173144,,0.81
CPT,173145,173145,,0.81
CPT,173146,173146,,0.81
CPT,173147,173147,,0.81
CPT,173148,173148,,0.81
CPT,173149,173149,,0.81
CPT,173150,173150,,0.81
CPT,173151,173151,,0.81
CPT,173152,173152,,0.81
CPT,173178,173178,,
CPT,173179,173179,,
CPT,173180,173180,,
CPT,173181,173181,,
CPT,173182,173182,,
CPT,173183,173183,,
CPT,173184,173184,,
CPT,173185,173185,,
CPT,173186,173186,,
CPT,173191,173191,,
CPT,173193,173193,,
CPT,173194,173194,,
CPT,173197,173197,,
CPT,173200,173200,,
CPT,173202,173202,,
CPT,173216,173216,,
CPT,173217,173217,,
CPT,173218,173218,,
CPT,173219,173219,,
CPT,173220,173220,,
CPT,173221,173221,,
CPT,173222,173222,,
CPT,173223,173223,,
CPT,173224,173224,,
CPT,173225,173225,,
CPT,173226,173226,,
CPT,173227,173227,,
CPT,173249,173249,,
CPT,173250,173250,,
CPT,173400,173400,,0.81
CPT,173401,173401,,0.81
CPT,173461,173461,,0.81
CPT,173463,173463,,0.81
CPT,173465,173465,,0.81
CPT,173466,173466,,0.81
CPT,173467,173467,,0.81
CPT,173477,173477,,0.81
CPT,173480,173480,,0.81
CPT,173482,173482,,0.81
CPT,173484,173484,,0.81
CPT,173486,173486,,0.81
CPT,173487,173487,,0.81
CPT,173489,173489,,0.81
CPT,173490,173490,,0.81
CPT,173493,173493,,0.81
CPT,173495,173495,,0.81
CPT,173517,173517,,
CPT,173518,173518,,
CPT,173519,173519,,
CPT,173520,173520,,
CPT,173521,173521,,
CPT,173522,173522,,
CPT,173523,173523,,
CPT,173524,173524,,
CPT,173525,173525,,
CPT,173526,173526,,
CPT,173527,173527,,
CPT,173528,173528,,
CPT,173529,173529,,
CPT,173530,173530,,
CPT,173531,173531,,
CPT,173532,173532,,
CPT,173533,173533,,
CPT,173534,173534,,
CPT,173610,173610,,
CPT,173637,173637,,0.85
CPT,173644,173644,,
CPT,173645,173645,,
CPT,173646,173646,,
CPT,173705,173705,,
CPT,173708,173708,,
CPT,173710,173710,,
CPT,173712,173712,,
CPT,173719,173719,,
CPT,173720,173720,,
CPT,173721,173721,,
CPT,173722,173722,,
CPT,173746,173746,,
CPT,173747,173747,,
CPT,173748,173748,,
CPT,173749,173749,,
CPT,173750,173750,,
CPT,173751,173751,,
CPT,173771,173771,,
CPT,173773,173773,,
CPT,173775,173775,,
CPT,173776,173776,,
CPT,173777,173777,,
CPT,173778,173778,,
CPT,173825,173825,,
CPT,173826,173826,,
CPT,173846,173846,,
CPT,173850,173850,,
CPT,173851,173851,,
CPT,173854,173854,,
CPT,173856,173856,,
CPT,173858,173858,,
CPT,173860,173860,,
CPT,173864,173864,,
CPT,173865,173865,,
CPT,173868,173868,,
CPT,173870,173870,,
CPT,173879,173879,,
CPT,173880,173880,,
CPT,173904,173904,,
CPT,173910,173910,,
CPT,173936,173936,,0.8
CPT,173940,173940,,0.8
CPT,173987,173987,,
CPT,173988,173988,,
CPT,173989,173989,,
CPT,173990,173990,,
CPT,173991,173991,,
CPT,173992,173992,,
CPT,173993,173993,,
CPT,173994,173994,,
CPT,173995,173995,,
CPT,173996,173996,,
CPT,173997,173997,,
CPT,173998,173998,,
CPT,174056,174056,,0.8
CPT,174078,174078,,
CPT,174079,174079,,
CPT,174080,174080,,
CPT,174081,174081,,
CPT,174082,174082,,
CPT,174083,174083,,
CPT,174088,174088,,
CPT,174089,174089,,
CPT,174090,174090,,
CPT,174103,174103,,
CPT,174106,174106,,
CPT,174107,174107,,
CPT,174110,174110,,
CPT,174113,174113,,
CPT,174115,174115,,
CPT,174117,174117,,
CPT,174118,174118,,
CPT,174140,174140,,
CPT,174141,174141,,
CPT,174146,174146,,
CPT,174147,174147,,
CPT,174150,174150,,
CPT,174151,174151,,
CPT,174153,174153,,0.805
CPT,174154,174154,,
CPT,174155,174155,,
CPT,174156,174156,,
CPT,174157,174157,,
CPT,174158,174158,,
CPT,174162,174162,,0.805
CPT,174199,174199,,0.81
CPT,174200,174200,,0.81
CPT,174201,174201,,0.81
CPT,174202,174202,,0.81
CPT,174203,174203,,0.81
CPT,174243,174243,,
CPT,174245,174245,,0.8
CPT,174246,174246,,0.8
CPT,174247,174247,,0.8
CPT,174248,174248,,0.8
CPT,174249,174249,,0.8
CPT,174250,174250,,0.8
CPT,174251,174251,,
CPT,174252,174252,,
CPT,174253,174253,,
CPT,174254,174254,,
CPT,174255,174255,,
CPT,174261,174261,,
CPT,174262,174262,,
CPT,174263,174263,,
CPT,174264,174264,,
CPT,174265,174265,,
CPT,174266,174266,,
CPT,174267,174267,,
CPT,174268,174268,,
CPT,174269,174269,,
CPT,174270,174270,,
CPT,174271,174271,,
CPT,174272,174272,,
CPT,174324,174324,,
CPT,174344,174344,,
CPT,174345,174345,,
CPT,174348,174348,,
CPT,174349,174349,,
CPT,174350,174350,,
CPT,174351,174351,,
CPT,174353,174353,,
CPT,174354,174354,,
CPT,174355,174355,,
CPT,174356,174356,,
CPT,174357,174357,,
CPT,174358,174358,,
CPT,174359,174359,,
CPT,174360,174360,,
CPT,174361,174361,,
CPT,174362,174362,,
CPT,174363,174363,,
CPT,174364,174364,,
CPT,174365,174365,,
CPT,174366,174366,,
CPT,174418,174418,,
CPT,174421,174421,,0.81
CPT,174423,174423,,
CPT,174424,174424,,
CPT,174426,174426,,
CPT,174427,174427,,
CPT,174428,174428,,
CPT,174429,174429,,
CPT,174431,174431,,
CPT,174433,174433,,
CPT,174435,174435,,
CPT,174436,174436,,
CPT,174437,174437,,
CPT,174438,174438,,
CPT,174439,174439,,
CPT,174440,174440,,
CPT,174486,174486,,0.8
CPT,174488,174488,,0.8
CPT,174495,174495,,
CPT,174496,174496,,
CPT,174497,174497,,
CPT,174498,174498,,
CPT,174499,174499,,
CPT,174500,174500,,
CPT,174501,174501,,
CPT,174502,174502,,
CPT,174503,174503,,
CPT,174504,174504,,
CPT,174505,174505,,
CPT,174511,174511,,0.8
CPT,174524,174524,,0.8
CPT,174531,174531,,0.8
CPT,174648,174648,,0.85
CPT,174649,174649,,0.85
CPT,174650,174650,,0.85
CPT,174651,174651,,0.85
CPT,174654,174654,,
CPT,174655,174655,,
CPT,174657,174657,,
CPT,174658,174658,,
CPT,174659,174659,,
CPT,174660,174660,,
CPT,174661,174661,,
CPT,174662,174662,,
CPT,174663,174663,,
CPT,174664,174664,,
CPT,174665,174665,,
CPT,174666,174666,,
CPT,174667,174667,,
CPT,174669,174669,,
CPT,174670,174670,,
CPT,174671,174671,,
CPT,174672,174672,,
CPT,174673,174673,,
CPT,174674,174674,,
CPT,174675,174675,,
CPT,174676,174676,,
CPT,174719,174719,,
CPT,174720,174720,,
CPT,174721,174721,,
CPT,174722,174722,,
CPT,174723,174723,,
CPT,174724,174724,,
CPT,174725,174725,,
CPT,174739,174739,,
CPT,174744,174744,,
CPT,174746,174746,,0.8
CPT,174747,174747,,0.8
CPT,174748,174748,,
CPT,174749,174749,,
CPT,174751,174751,,
CPT,174752,174752,,
CPT,174753,174753,,
CPT,174754,174754,,
CPT,174755,174755,,
CPT,174756,174756,,
CPT,174757,174757,,
CPT,174758,174758,,
CPT,174759,174759,,
CPT,174761,174761,,
CPT,174762,174762,,
CPT,174763,174763,,
CPT,174764,174764,,
CPT,174765,174765,,
CPT,174766,174766,,
CPT,174768,174768,,
CPT,174769,174769,,
CPT,174770,174770,,
CPT,174771,174771,,
CPT,174772,174772,,
CPT,174823,174823,,0.81
CPT,174827,174827,,0.8
CPT,174828,174828,,0.8
CPT,174829,174829,,0.8
CPT,174830,174830,,0.8
CPT,174906,174906,,0.8
CPT,174910,174910,,0.8
CPT,175002,175002,,0.8
CPT,175003,175003,,0.8
CPT,175004,175004,,0.8
CPT,175006,175006,,0.8
CPT,175007,175007,,0.8
CPT,175009,175009,,0.8
CPT,175010,175010,,0.8
CPT,175014,175014,,0.8
CPT,175016,175016,,0.8
CPT,175017,175017,,0.8
CPT,175029,175029,,0.8
CPT,175032,175032,,0.8
CPT,175033,175033,,0.8
CPT,175045,175045,,0.8
CPT,175047,175047,,0.8
CPT,175048,175048,,0.8
CPT,175049,175049,,0.8
CPT,175065,175065,,0.8
CPT,175078,175078,,0.8
CPT,175079,175079,,0.8
CPT,175080,175080,,0.8
CPT,175081,175081,,0.8
CPT,175108,175108,,
CPT,175119,175119,,0.8
CPT,175157,175157,,
CPT,175158,175158,,
CPT,175159,175159,,
CPT,175171,175171,,0.78
CPT,175185,175185,,0.8
CPT,175186,175186,,0.8
CPT,175212,175212,,
CPT,175216,175216,,
CPT,175217,175217,,
CPT,175244,175244,,
CPT,175255,175255,,0.8
CPT,175256,175256,,0.8
CPT,175274,175274,,0.8
CPT,175275,175275,,0.8
CPT,175277,175277,,0.8
CPT,175303,175303,,0.8
CPT,175315,175315,,0.8
CPT,175340,175340,,
CPT,175353,175353,,0.8
CPT,175360,175360,,0.8
CPT,175372,175372,,0.8
CPT,175381,175381,,
CPT,175386,175386,,
CPT,175456,175456,,
CPT,175463,175463,,
CPT,175469,175469,,
CPT,175470,175470,,
CPT,175471,175471,,
CPT,175476,175476,,
CPT,175477,175477,,
CPT,175558,175558,,0.8
CPT,175559,175559,,0.8
CPT,175609,175609,,0.8
CPT,175653,175653,,0.8
CPT,175662,175662,,0.8
CPT,175669,175669,,0.8
CPT,175672,175672,,0.8
CPT,175673,175673,,0.8
CPT,175674,175674,,0.8
CPT,175675,175675,,0.8
CPT,175676,175676,,0.8
CPT,175679,175679,,0.8
CPT,175681,175681,,0.8
CPT,175683,175683,,0.8
CPT,175799,175799,,
CPT,175813,175813,,
CPT,175863,175863,,
CPT,175966,175966,,
CPT,176072,176072,,
CPT,176117,176117,,
CPT,176120,176120,,
CPT,176126,176126,,
CPT,176127,176127,,
CPT,176128,176128,,0.8
CPT,176129,176129,,0.8
CPT,176130,176130,,0.8
CPT,176131,176131,,0.8
CPT,176142,176142,,0.8
CPT,176147,176147,,0.8
CPT,176148,176148,,0.8
CPT,176176,176176,,
CPT,176177,176177,,
CPT,176178,176178,,
CPT,176212,176212,,0.8
CPT,176213,176213,,0.8
CPT,176376,176376,,0.8
CPT,176379,176379,,
CPT,176383,176383,,
CPT,176387,176387,,0.8
CPT,176428,176428,,
CPT,176433,176433,,
CPT,176438,176438,,
CPT,176442,176442,,
CPT,176445,176445,,
CPT,176446,176446,,
CPT,176514,176514,,
CPT,176515,176515,,
CPT,176520,176520,,0.81
CPT,177521,177521,,
CPT,177707,177707,,
CPT,177708,177708,,
CPT,177720,177720,,
CPT,177724,177724,,0.8
CPT,177742,177742,,
CPT,177754,177754,,0.8
CPT,177755,177755,,0.8
CPT,177760,177760,,0.8
CPT,177761,177761,,0.8
CPT,177762,177762,,0.8
CPT,177763,177763,,0.8
CPT,177772,177772,,0.8
CPT,177773,177773,,0.8
CPT,177774,177774,,0.8
CPT,177775,177775,,0.8
CPT,177776,177776,,0.8
CPT,177810,177810,,
CPT,177811,177811,,
CPT,177812,177812,,
CPT,177813,177813,,
CPT,177814,177814,,
CPT,177871,177871,,
CPT,177872,177872,,
CPT,177873,177873,,
CPT,177874,177874,,
CPT,177883,177883,,0.81
CPT,177884,177884,,
CPT,177885,177885,,0.81
CPT,177886,177886,,
CPT,177887,177887,,
CPT,177888,177888,,
CPT,177889,177889,,
CPT,177890,177890,,
CPT,177891,177891,,
CPT,177892,177892,,
CPT,177939,177939,,0.8
CPT,177943,177943,,0.8
CPT,177974,177974,,
CPT,177976,177976,,
CPT,177978,177978,,
CPT,178013,178013,,
CPT,178537,178537,,0.8
CPT,178583,178583,,
CPT,178584,178584,,
CPT,178585,178585,,
CPT,178589,178589,,
CPT,178593,178593,,
CPT,178594,178594,,
CPT,178655,178655,,0.8
CPT,178669,178669,,0.8
CPT,178672,178672,,0.8
CPT,178675,178675,,
CPT,178685,178685,,
CPT,178693,178693,,
CPT,178694,178694,,
CPT,178700,178700,,0.8
CPT,178701,178701,,0.8
CPT,178702,178702,,0.8
CPT,178703,178703,,0.8
CPT,178704,178704,,0.8
CPT,178705,178705,,0.8
CPT,178706,178706,,0.8
CPT,178796,178796,,
CPT,178799,178799,,
CPT,178811,178811,,
CPT,178814,178814,,
CPT,178879,178879,,
CPT,178890,178890,,
CPT,178891,178891,,
CPT,178892,178892,,
CPT,178893,178893,,
CPT,178894,178894,,
CPT,178895,178895,,
CPT,178896,178896,,
CPT,178897,178897,,
CPT,178898,178898,,
CPT,178899,178899,,
CPT,178903,178903,,
CPT,178904,178904,,
CPT,178905,178905,,
CPT,178906,178906,,
CPT,178909,178909,,
CPT,178911,178911,,
CPT,178913,178913,,
CPT,178915,178915,,
CPT,178918,178918,,
CPT,178920,178920,,
CPT,178921,178921,,
CPT,179040,179040,,
CPT,179041,179041,,
CPT,179055,179055,,
CPT,179060,179060,,
CPT,179061,179061,,
CPT,179062,179062,,
CPT,179063,179063,,
CPT,179136,179136,,0.8
CPT,179137,179137,,0.8
CPT,179139,179139,,
CPT,179140,179140,,
CPT,179141,179141,,0.81
CPT,179142,179142,,0.81
CPT,179143,179143,,0.81
CPT,179144,179144,,0.81
CPT,179145,179145,,0.81
CPT,179146,179146,,0.81
CPT,179147,179147,,0.81
CPT,179148,179148,,0.81
CPT,179150,179150,,0.81
CPT,179154,179154,,0.81
CPT,179156,179156,,0.81
CPT,179215,179215,,0.58
CPT,179218,179218,,0.58
CPT,179219,179219,,0.58
CPT,179243,179243,,0.8
CPT,179244,179244,,0.8
CPT,179247,179247,,0.8
CPT,179268,179268,,0.8
CPT,179269,179269,,0.8
CPT,179272,179272,,0.8
CPT,179273,179273,,0.8
CPT,179274,179274,,0.8
CPT,179276,179276,,0.8
CPT,179280,179280,,0.8
CPT,179281,179281,,0.8
CPT,179283,179283,,
CPT,179285,179285,,
CPT,179290,179290,,0.8
CPT,179292,179292,,0.8
CPT,179293,179293,,0.8
CPT,179295,179295,,0.8
CPT,179296,179296,,0.8
CPT,179297,179297,,0.8
CPT,179298,179298,,0.8
CPT,179299,179299,,0.8
