TYPE,CODE,CODE_CPT,gwl,a
CPT,149952,,,
CPT,149953,,,
CPT,149954,,,
CPT,149955,,,
CPT,149956,,,
CPT,149972,,,
CPT,149977,,,
CPT,149980,,,
CPT,149984,,,
CPT,149991,,,
CPT,150021,,,
CPT,150024,,,
CPT,150277,,,0.8
CPT,150280,,,0.8
CPT,150459,,,
CPT,150460,,,
CPT,150461,,,
CPT,150470,,,0.81
CPT,150476,,,
CPT,150477,,,
CPT,150478,,,0.81
CPT,150480,,,0.81
CPT,150481,,,0.81
CPT,150494,,,
CPT,150495,,,
CPT,150497,,,
CPT,150498,,,
CPT,150500,,,
CPT,150504,,,
CPT,150506,,,
CPT,150507,,,
CPT,150509,,,
CPT,150525,,,
CPT,150526,,,
CPT,150527,,,
CPT,150528,,,
CPT,150529,,,
CPT,150530,,,
CPT,150541,,,
CPT,150542,,,
CPT,150905,,,
CPT,150908,,,0.75
CPT,150912,,,
CPT,150913,,,
CPT,150922,,,
CPT,150925,,,
CPT,150934,,,
CPT,150935,,,
CPT,150944,,,0.85
CPT,150945,,,0.85
CPT,150946,,,0.85
CPT,150949,,,0.85
CPT,150951,,,0.85
CPT,150966,,,0.8
CPT,150967,,,0.8
CPT,150968,,,0.8
CPT,150969,,,0.8
CPT,150970,,,0.8
CPT,150971,,,0.8
CPT,150972,,,0.8
CPT,150973,,,0.8
CPT,150974,,,0.8
CPT,150975,,,0.8
CPT,151017,,,0.8
CPT,151018,,,0.8
CPT,151019,,,0.8
CPT,151020,,,0.8
CPT,151021,,,0.8
CPT,151022,,,0.8
CPT,151023,,,0.8
CPT,151024,,,0.8
CPT,151025,,,0.8
CPT,151026,,,0.8
CPT,151027,,,0.8
CPT,151028,,,0.8
CPT,151029,,,0.8
CPT,151030,,,0.8
CPT,151031,,,0.8
CPT,151032,,,0.8
CPT,151033,,,0.8
CPT,151034,,,0.8
CPT,151035,,,0.8
CPT,151036,,,0.8
CPT,151037,,,0.8
CPT,151047,,,
CPT,151048,,,
CPT,151049,,,
CPT,151050,,,
CPT,151051,,,
CPT,151071,,,0.8
CPT,151072,,,0.8
CPT,151073,,,0.8
CPT,151074,,,0.8
CPT,151075,,,0.8
CPT,151076,,,0.8
CPT,151077,,,0.8
CPT,151087,,,0.81
CPT,151089,,,0.81
CPT,151090,,,0.81
CPT,151091,,,0.81
CPT,151092,,,0.81
CPT,151093,,,0.81
CPT,151094,,,0.81
CPT,151097,,,0.81
CPT,151098,,,0.81
CPT,151099,,,0.81
CPT,151102,,,0.81
CPT,151103,,,0.81
CPT,151104,,,0.81
CPT,151109,,,0.81
CPT,151110,,,0.81
CPT,151111,,,0.81
CPT,151112,,,0.81
CPT,151113,,,0.81
CPT,151114,,,0.81
CPT,151115,,,0.81
CPT,151116,,,0.81
CPT,151117,,,0.81
CPT,151118,,,0.81
CPT,151119,,,0.81
CPT,151120,,,0.81
CPT,151121,,,0.81
CPT,151122,,,0.81
CPT,151123,,,0.81
CPT,151124,,,0.81
CPT,151125,,,0.81
CPT,151155,,,0.79
CPT,151156,,,0.79
CPT,151157,,,0.79
CPT,151158,,,0.79
CPT,151159,,,0.79
CPT,151160,,,0.79
CPT,151194,,,
CPT,151200,,,
CPT,151202,,,
CPT,151203,,,
CPT,151210,,,
CPT,151214,,,
CPT,151217,,,
CPT,151221,,,
CPT,151225,,,
CPT,151227,,,0.8
CPT,151228,,,0.8
CPT,151230,,,0.8
CPT,151232,,,0.81
CPT,151233,,,0.81
CPT,151234,,,
CPT,151235,,,
CPT,151236,,,
CPT,151237,,,0.8
CPT,151239,,,0.8
CPT,151240,,,0.8
CPT,151241,,,0.8
CPT,151259,,,0.81
CPT,151314,,,0.81
CPT,151352,,,0.81
CPT,151367,,,
CPT,151368,,,
CPT,151369,,,
CPT,151370,,,
CPT,151372,,,0.81
CPT,151395,,,
CPT,151396,,,
CPT,151437,,,
CPT,151442,,,
CPT,151490,,,0.8
CPT,151491,,,0.8
CPT,151492,,,0.8
CPT,151495,,,0.8
CPT,151497,,,
CPT,151498,,,0.8
CPT,151499,,,0.8
CPT,151500,,,0.8
CPT,151501,,,0.8
CPT,151502,,,0.8
CPT,151503,,,0.8
CPT,151504,,,0.8
CPT,151505,,,0.8
CPT,151506,,,0.8
CPT,151509,,,0.8
CPT,151510,,,0.8
CPT,151512,,,0.8
CPT,151513,,,0.8
CPT,151514,,,0.8
CPT,151515,,,0.8
CPT,151516,,,0.8
CPT,151517,,,0.8
CPT,151518,,,0.8
CPT,151519,,,0.8
CPT,151573,,,
CPT,151585,,,
CPT,151587,,,
CPT,151594,,,0.81
CPT,151600,,,0.81
CPT,151601,,,0.8
CPT,151602,,,
CPT,151603,,,
CPT,151604,,,
CPT,151605,,,
CPT,151606,,,0.8
CPT,151607,,,
CPT,151609,,,0.8
CPT,151610,,,
CPT,151611,,,0.8
CPT,151613,,,0.8
CPT,151615,,,0.8
CPT,151618,,,
CPT,151619,,,
CPT,151624,,,
CPT,151626,,,
CPT,151627,,,
CPT,151656,,,
CPT,151657,,,
CPT,151658,,,
CPT,151660,,,
CPT,151664,,,
CPT,151666,,,
CPT,151679,,,0.8
CPT,151730,,,
CPT,151731,,,
CPT,151745,,,
CPT,151746,,,
CPT,151748,,,
CPT,151750,,,
CPT,151777,,,
CPT,151778,,,
CPT,151824,,,0.8
CPT,151839,,,0.8
CPT,151920,,,
CPT,151942,,,
CPT,151945,,,
CPT,151947,,,
CPT,151949,,,
CPT,151994,,,
CPT,151995,,,
CPT,151997,,,
CPT,151998,,,
CPT,151999,,,
CPT,152001,,,
CPT,152021,,,0.79
CPT,152022,,,0.79
CPT,152023,,,0.79
CPT,152024,,,0.79
CPT,152025,,,0.8
CPT,152026,,,0.8
CPT,152027,,,0.8
CPT,152028,,,0.8
CPT,152029,,,0.8
CPT,152030,,,0.8
CPT,152031,,,0.8
CPT,152032,,,0.8
CPT,152033,,,0.8
CPT,152034,,,0.8
CPT,152035,,,0.8
CPT,152036,,,0.8
CPT,152047,,,
CPT,152048,,,
CPT,152049,,,
CPT,152050,,,
CPT,152051,,,
CPT,152052,,,
CPT,152053,,,
CPT,152054,,,
CPT,152055,,,
CPT,152056,,,
CPT,152078,,,
CPT,152081,,,
CPT,152083,,,
CPT,152084,,,
CPT,152085,,,
CPT,152087,,,
CPT,152131,,,0.8
CPT,152132,,,
CPT,152133,,,
CPT,152134,,,0.8
CPT,152136,,,0.8
CPT,152147,,,
CPT,152170,,,
CPT,152371,,,0.805
CPT,152374,,,0.805
CPT,152379,,,0.805
CPT,152447,,,
CPT,152512,,,
CPT,152544,,,
CPT,152545,,,
CPT,152552,,,
CPT,152553,,,
CPT,152555,,,0.805
CPT,152569,,,0.805
CPT,152571,,,0.805
CPT,152572,,,0.805
CPT,152574,,,0.805
CPT,152575,,,0.805
CPT,152578,,,0.805
CPT,152580,,,0.805
CPT,152581,,,0.805
CPT,152587,,,
CPT,152588,,,
CPT,152593,,,
CPT,152595,,,
CPT,152615,,,
CPT,152635,,,
CPT,152636,,,
CPT,152637,,,
CPT,152638,,,
CPT,152649,,,
CPT,152651,,,
CPT,152653,,,
CPT,152654,,,
CPT,152655,,,
CPT,152657,,,
CPT,152658,,,
CPT,152659,,,
CPT,152660,,,
CPT,152661,,,
CPT,152662,,,
CPT,152663,,,
CPT,152665,,,0.805
CPT,152688,,,0.81
CPT,152694,,,0.81
CPT,152711,,,0.81
CPT,152807,,,
CPT,152808,,,
CPT,152809,,,
CPT,152810,,,
CPT,152811,,,
CPT,152812,,,
CPT,152813,,,
CPT,152814,,,
CPT,152815,,,
CPT,152816,,,
CPT,152817,,,
CPT,152818,,,
CPT,152819,,,
CPT,152820,,,
CPT,152821,,,
CPT,152822,,,
CPT,152823,,,
CPT,152849,,,
CPT,152850,,,
CPT,152851,,,
CPT,152852,,,
CPT,152853,,,0.81
CPT,152863,,,
CPT,152864,,,
CPT,152865,,,0.81
CPT,152866,,,
CPT,152867,,,
CPT,152868,,,
CPT,152869,,,0.81
CPT,152870,,,
CPT,152871,,,
CPT,152872,,,
CPT,152873,,,
CPT,152875,,,
CPT,152884,,,
CPT,152886,,,
CPT,152888,,,
CPT,152889,,,
CPT,152890,,,
CPT,152891,,,
CPT,152892,,,
CPT,152893,,,
CPT,152894,,,
CPT,152895,,,
CPT,152897,,,
CPT,152898,,,
CPT,152899,,,
CPT,152900,,,
CPT,152903,,,
CPT,152905,,,
CPT,152906,,,
CPT,152954,,,
CPT,152982,,,0.8
CPT,152983,,,0.8
CPT,152984,,,0.8
CPT,152985,,,0.8
CPT,152986,,,0.8
CPT,152987,,,0.8
CPT,152988,,,0.8
CPT,152989,,,0.8
CPT,152990,,,0.8
CPT,152991,,,0.8
CPT,152992,,,0.8
CPT,152993,,,0.8
CPT,152994,,,0.8
CPT,152995,,,0.8
CPT,152996,,,0.8
CPT,152997,,,0.8
CPT,152998,,,0.8
CPT,153000,,,0.8
CPT,153001,,,0.8
CPT,153002,,,0.8
CPT,153004,,,0.8
CPT,153005,,,0.8
CPT,153006,,,0.8
CPT,153007,,,0.8
CPT,153008,,,0.8
CPT,153009,,,0.8
CPT,153010,,,0.8
CPT,153011,,,0.8
CPT,153012,,,0.8
CPT,153013,,,0.8
CPT,153014,,,0.8
CPT,153015,,,0.8
CPT,153016,,,0.8
CPT,153017,,,0.8
CPT,153018,,,0.8
CPT,153019,,,0.8
CPT,153020,,,0.8
CPT,153021,,,0.8
CPT,153022,,,0.8
CPT,153023,,,0.8
CPT,153024,,,0.8
CPT,153025,,,0.8
CPT,153026,,,0.8
CPT,153027,,,0.8
CPT,153028,,,0.8
CPT,153029,,,0.8
CPT,153030,,,0.8
CPT,153031,,,0.8
CPT,153032,,,0.8
CPT,153033,,,0.8
CPT,153034,,,0.8
CPT,153035,,,0.8
CPT,153036,,,0.8
CPT,153037,,,0.8
CPT,153038,,,0.8
CPT,153039,,,
CPT,153040,,,0.8
CPT,153041,,,0.8
CPT,153042,,,0.8
CPT,153043,,,0.8
CPT,153044,,,0.8
CPT,153045,,,0.8
CPT,153046,,,0.8
CPT,153047,,,0.8
CPT,153063,,,
CPT,153064,,,
CPT,153065,,,
CPT,153182,,,0.79
CPT,153237,,,
CPT,153238,,,
CPT,153239,,,
CPT,153240,,,
CPT,153241,,,
CPT,153242,,,
CPT,153244,,,
CPT,153245,,,
CPT,153246,,,
CPT,153255,,,
CPT,153257,,,
CPT,153260,,,
CPT,153306,,,
CPT,153307,,,
CPT,153308,,,
CPT,153315,,,
CPT,153316,,,
CPT,153318,,,
CPT,153320,,,
CPT,153321,,,
CPT,153324,,,
CPT,153348,,,
CPT,153349,,,
CPT,153350,,,
CPT,153368,,,0.81
CPT,153370,,,0.81
CPT,153371,,,0.81
CPT,153372,,,0.81
CPT,153373,,,0.81
CPT,153416,,,
CPT,153426,,,
CPT,153428,,,0.81
CPT,153429,,,
CPT,153432,,,
CPT,153438,,,
CPT,153467,,,0.8
CPT,153468,,,0.8
CPT,153469,,,0.8
CPT,153486,,,0.8
CPT,153487,,,0.8
CPT,153488,,,0.8
CPT,153492,,,0.81
CPT,153495,,,0.81
CPT,153496,,,0.8
CPT,153497,,,0.8
CPT,153502,,,0.8
CPT,153503,,,0.8
CPT,153659,,,0.8
CPT,153660,,,0.8
CPT,153712,,,0.81
CPT,153721,,,0.8
CPT,153726,,,0.81
CPT,153750,,,
CPT,153751,,,
CPT,153810,,,
CPT,153842,,,0.81
CPT,153850,,,0.8
CPT,153851,,,0.8
CPT,153902,,,
CPT,153903,,,
CPT,153904,,,
CPT,153905,,,
CPT,153906,,,
CPT,153907,,,
CPT,153908,,,
CPT,153909,,,
CPT,153910,,,
CPT,153911,,,
CPT,153912,,,0.8
CPT,153913,,,0.8
CPT,153914,,,0.8
CPT,153915,,,0.8
CPT,153925,,,0.81
CPT,153926,,,0.81
CPT,153927,,,0.81
CPT,153928,,,0.81
CPT,153929,,,0.81
CPT,153991,,,0.8
CPT,154003,,,0.81
CPT,154005,,,0.81
CPT,154006,,,0.81
CPT,154007,,,0.81
CPT,154008,,,0.81
CPT,154033,,,0.8
CPT,154037,,,0.8
CPT,154040,,,0.81
CPT,154097,,,
CPT,154098,,,
CPT,154106,,,
CPT,154114,,,
CPT,154121,,,0.81
CPT,154137,,,0.8
CPT,154149,,,0.8
CPT,154151,,,0.8
CPT,154181,,,
CPT,154194,,,0.8
CPT,154196,,,
CPT,154197,,,0.8
CPT,154198,,,
CPT,154222,,,0.81
CPT,154224,,,0.81
CPT,154234,,,
CPT,154237,,,
CPT,154248,,,0.81
CPT,154287,,,0.81
CPT,154290,,,0.81
CPT,154293,,,0.81
CPT,154294,,,0.81
CPT,154295,,,0.81
CPT,154308,,,0.81
CPT,154309,,,0.81
CPT,154429,,,0.8
CPT,154438,,,0.8
CPT,154439,,,0.8
CPT,154457,,,0.81
CPT,154459,,,0.81
CPT,154466,,,0.8
CPT,154467,,,0.8
CPT,154598,,,
CPT,154599,,,
CPT,154600,,,
CPT,154601,,,
CPT,154602,,,
CPT,154603,,,
CPT,154649,,,
CPT,154650,,,
CPT,154651,,,
CPT,154652,,,
CPT,154653,,,
CPT,154654,,,
CPT,154655,,,
CPT,154710,,,0.75
CPT,154712,,,0.75
CPT,154713,,,0.75
CPT,154714,,,0.75
CPT,154715,,,0.75
CPT,154716,,,0.75
CPT,154717,,,0.75
CPT,154718,,,0.75
CPT,154719,,,0.75
CPT,154791,,,0.8
CPT,154794,,,0.8
CPT,154795,,,0.8
CPT,154796,,,0.8
CPT,154797,,,0.8
CPT,154798,,,0.8
CPT,154799,,,0.8
CPT,154811,,,
CPT,154835,,,0.8
CPT,154839,,,0.8
CPT,154942,,,0.8
CPT,154944,,,0.8
CPT,154947,,,0.8
CPT,154949,,,0.8
CPT,154950,,,0.8
CPT,154954,,,0.8
CPT,154956,,,0.8
CPT,154957,,,0.8
CPT,154959,,,0.8
CPT,154961,,,0.8
CPT,154968,,,0.805
CPT,154969,,,0.805
CPT,154970,,,0.805
CPT,154971,,,0.805
CPT,154993,,,0.8
CPT,154994,,,0.8
CPT,154999,,,0.8
CPT,155022,,,0.8
CPT,155027,,,0.8
CPT,155065,,,0.805
CPT,155067,,,0.805
CPT,155070,,,0.805
CPT,155071,,,0.805
CPT,155078,,,0.805
CPT,155079,,,0.805
CPT,155082,,,
CPT,155083,,,
CPT,155084,,,
CPT,155085,,,
CPT,155116,,,0.8
CPT,155134,,,0.8
CPT,155136,,,0.8
CPT,155137,,,0.8
CPT,155161,,,0.805
CPT,155163,,,
CPT,155164,,,
CPT,155180,,,
CPT,155181,,,
CPT,155205,,,
CPT,155206,,,
CPT,155207,,,
CPT,155208,,,
CPT,155209,,,
CPT,155210,,,
CPT,155211,,,
CPT,155212,,,
CPT,155214,,,0.8
CPT,155216,,,0.8
CPT,155247,,,0.8
CPT,155260,,,0.8
CPT,155264,,,0.8
CPT,155268,,,0.8
CPT,155324,,,0.85
CPT,155347,,,
CPT,155348,,,
CPT,155362,,,
CPT,155363,,,
CPT,155391,,,
CPT,155392,,,
CPT,155393,,,
CPT,155407,,,0.8
CPT,155411,,,0.8
CPT,155415,,,0.8
CPT,155439,,,0.8
CPT,155440,,,0.8
CPT,155441,,,0.8
CPT,155446,,,0.8
CPT,155447,,,0.8
CPT,155449,,,0.8
CPT,155452,,,0.8
CPT,155454,,,0.8
CPT,155455,,,0.8
CPT,155458,,,0.8
CPT,155459,,,0.8
CPT,155464,,,0.8
CPT,155467,,,0.8
CPT,155488,,,0.8
CPT,155489,,,0.8
CPT,155491,,,
CPT,155492,,,
CPT,155493,,,
CPT,155494,,,
CPT,155583,,,0.81
CPT,155584,,,0.81
CPT,155588,,,0.81
CPT,155590,,,
CPT,155591,,,
CPT,155593,,,
CPT,155595,,,
CPT,155601,,,0.81
CPT,155618,,,0.8
CPT,155621,,,0.8
CPT,155622,,,0.8
CPT,155667,,,
CPT,155668,,,
CPT,155669,,,
CPT,155670,,,
CPT,155671,,,
CPT,155672,,,
CPT,155673,,,
CPT,155674,,,
CPT,155675,,,
CPT,155676,,,
CPT,155677,,,
CPT,155696,,,
CPT,155697,,,
CPT,155698,,,
CPT,155699,,,
CPT,155700,,,
CPT,155701,,,
CPT,155702,,,
CPT,155703,,,
CPT,155704,,,
CPT,155705,,,
CPT,155706,,,
CPT,155707,,,
CPT,155709,,,
CPT,155711,,,
CPT,155712,,,
CPT,155713,,,
CPT,155714,,,
CPT,155716,,,0.81
CPT,155718,,,0.81
CPT,155733,,,0.8
CPT,155738,,,0.8
CPT,155740,,,0.8
CPT,155746,,,0.8
CPT,155758,,,0.8
CPT,155762,,,0.8
CPT,155772,,,0.8
CPT,155795,,,0.81
CPT,155797,,,0.81
CPT,155798,,,0.81
CPT,155801,,,0.81
CPT,155810,,,0.8
CPT,155811,,,0.8
CPT,155812,,,0.8
CPT,155813,,,0.8
CPT,155814,,,0.8
CPT,155815,,,0.8
CPT,155816,,,
CPT,155818,,,
CPT,155837,,,0.81
CPT,155896,,,
CPT,155897,,,
CPT,155898,,,
CPT,155945,,,
CPT,155946,,,
CPT,155956,,,0.8
CPT,155960,,,
CPT,155961,,,
CPT,155968,,,0.8
CPT,155977,,,0.8
CPT,155978,,,0.8
CPT,155979,,,0.8
CPT,155980,,,0.8
CPT,155981,,,0.8
CPT,155982,,,0.8
CPT,156013,,,
CPT,156017,,,
CPT,156018,,,
CPT,156019,,,
CPT,156020,,,
CPT,156021,,,
CPT,156029,,,
CPT,156030,,,
CPT,156031,,,
CPT,156032,,,
CPT,156033,,,
CPT,156034,,,
CPT,156035,,,
CPT,156036,,,
CPT,156037,,,
CPT,156038,,,
CPT,156072,,,
CPT,156073,,,
CPT,156075,,,
CPT,156097,,,0.8
CPT,156101,,,0.8
CPT,156105,,,0.8
CPT,156106,,,0.8
CPT,156111,,,
CPT,156112,,,
CPT,156113,,,0.8
CPT,156116,,,0.8
CPT,156134,,,
CPT,156159,,,
CPT,156160,,,
CPT,156161,,,
CPT,156162,,,
CPT,156163,,,
CPT,156164,,,
CPT,156165,,,
CPT,156166,,,
CPT,156167,,,
CPT,156168,,,
CPT,156169,,,
CPT,156197,,,0.81
CPT,156198,,,0.81
CPT,156210,,,0.81
CPT,156288,,,0.8
CPT,156289,,,0.8
CPT,156290,,,0.8
CPT,156299,,,0.8
CPT,156302,,,0.8
CPT,156304,,,0.8
CPT,156305,,,0.8
CPT,156493,,,
CPT,156513,,,0.8
CPT,156538,,,0.8
CPT,156539,,,0.8
CPT,156540,,,0.8
CPT,156571,,,0.8
CPT,156572,,,0.8
CPT,156573,,,0.8
CPT,156574,,,0.8
CPT,156594,,,
CPT,156595,,,
CPT,156596,,,
CPT,156597,,,
CPT,156598,,,
CPT,156599,,,
CPT,156600,,,
CPT,156601,,,
CPT,156602,,,
CPT,156635,,,0.81
CPT,156636,,,0.81
CPT,156656,,,0.8
CPT,156657,,,0.8
CPT,156658,,,0.8
CPT,156659,,,0.8
CPT,156660,,,0.8
CPT,156661,,,0.8
CPT,156662,,,0.8
CPT,156663,,,0.8
CPT,156704,,,0.8
CPT,156705,,,0.8
CPT,156706,,,0.8
CPT,156707,,,0.8
CPT,156708,,,0.8
CPT,156714,,,0.8
CPT,156715,,,0.8
CPT,156716,,,0.8
CPT,156717,,,0.81
CPT,156718,,,0.81
CPT,156720,,,0.81
CPT,156723,,,0.81
CPT,156810,,,
CPT,156811,,,
CPT,156813,,,
CPT,156814,,,0.81
CPT,156815,,,0.81
CPT,156816,,,0.81
CPT,156817,,,0.81
CPT,156819,,,0.81
CPT,156824,,,0.8
CPT,156826,,,0.8
CPT,156828,,,0.8
CPT,156829,,,0.8
CPT,156830,,,0.8
CPT,156895,,,0.8
CPT,156896,,,0.8
CPT,156897,,,0.8
CPT,156898,,,0.8
CPT,156899,,,0.8
CPT,156900,,,0.8
CPT,156901,,,0.8
CPT,156902,,,0.8
CPT,156903,,,0.8
CPT,157041,,,
CPT,157042,,,0.805
CPT,157043,,,0.805
CPT,157044,,,0.805
CPT,157045,,,0.805
CPT,157046,,,0.805
CPT,157049,,,
CPT,157050,,,0.8
CPT,157051,,,0.8
CPT,157052,,,0.8
CPT,157053,,,0.8
CPT,157054,,,0.8
CPT,157055,,,0.8
CPT,157056,,,0.8
CPT,157057,,,0.8
CPT,157058,,,0.8
CPT,157059,,,0.8
CPT,157060,,,0.8
CPT,157061,,,0.8
CPT,157062,,,0.8
CPT,157063,,,0.8
CPT,157064,,,0.8
CPT,157065,,,0.8
CPT,157066,,,0.8
CPT,157067,,,0.8
CPT,157068,,,0.8
CPT,157069,,,0.8
CPT,157070,,,0.8
CPT,157071,,,0.8
CPT,157072,,,0.8
CPT,157073,,,0.8
CPT,157074,,,0.8
CPT,157075,,,0.8
CPT,157076,,,0.8
CPT,157077,,,0.8
CPT,157078,,,0.8
CPT,157085,,,
CPT,157086,,,
CPT,157107,,,
CPT,157110,,,
CPT,157114,,,
CPT,157115,,,
CPT,157166,,,0.8
CPT,157167,,,0.8
CPT,157168,,,0.8
CPT,157170,,,0.8
CPT,157205,,,
CPT,157209,,,
CPT,157210,,,
CPT,157211,,,
CPT,157235,,,
CPT,157245,,,
CPT,157333,,,0.8
CPT,157334,,,0.8
CPT,157335,,,0.8
CPT,157336,,,0.8
CPT,157337,,,0.8
CPT,157338,,,0.8
CPT,157383,,,0.8
CPT,157384,,,0.8
CPT,157385,,,0.8
CPT,157386,,,0.8
CPT,157437,,,
CPT,157438,,,
CPT,157439,,,
CPT,157446,,,0.81
CPT,157447,,,0.81
CPT,157448,,,0.81
CPT,157450,,,0.81
CPT,157451,,,0.81
CPT,157453,,,0.81
CPT,157455,,,0.8
CPT,157459,,,
CPT,157460,,,
CPT,157464,,,
CPT,157526,,,
CPT,157527,,,
CPT,157528,,,
CPT,157529,,,
CPT,157542,,,
CPT,157543,,,
CPT,157544,,,
CPT,157545,,,
CPT,157546,,,0.81
CPT,157551,,,
CPT,157553,,,
CPT,157565,,,0.81
CPT,157566,,,0.81
CPT,157585,,,0.8
CPT,157601,,,0.805
CPT,157602,,,0.805
CPT,157603,,,0.805
CPT,157604,,,0.805
CPT,157605,,,0.805
CPT,157606,,,0.805
CPT,157679,,,
CPT,157680,,,
CPT,157681,,,
CPT,157682,,,
CPT,157695,,,
CPT,157696,,,
CPT,157697,,,
CPT,157723,,,
CPT,157734,,,
CPT,157735,,,
CPT,157887,,,
CPT,157888,,,
CPT,157889,,,
CPT,157890,,,
CPT,157897,,,
CPT,157899,,,
CPT,157900,,,
CPT,157910,,,
CPT,157911,,,
CPT,157990,,,
CPT,157991,,,
CPT,157994,,,
CPT,157995,,,
CPT,158059,,,
CPT,158060,,,
CPT,158061,,,
CPT,158155,,,0.8
CPT,158178,,,0.8
CPT,158180,,,0.8
CPT,158181,,,0.8
CPT,158190,,,0.8
CPT,158221,,,
CPT,158223,,,
CPT,158293,,,0.8
CPT,158294,,,0.8
CPT,158295,,,0.8
CPT,158302,,,
CPT,158303,,,
CPT,158365,,,0.81
CPT,158411,,,
CPT,158430,,,
CPT,158432,,,
CPT,158454,,,
CPT,158459,,,
CPT,158474,,,
CPT,158475,,,
CPT,158478,,,
CPT,158479,,,
CPT,158480,,,
CPT,158481,,,
CPT,158482,,,
CPT,158483,,,
CPT,158554,,,0.8
CPT,158555,,,0.8
CPT,158558,,,0.8
CPT,158563,,,0.8
CPT,158565,,,0.8
CPT,158566,,,0.8
CPT,158572,,,0.8
CPT,158573,,,0.8
CPT,158574,,,0.8
CPT,158575,,,0.8
CPT,158576,,,0.8
CPT,158577,,,0.8
CPT,158578,,,0.8
CPT,158579,,,0.8
CPT,158580,,,0.8
CPT,158581,,,0.8
CPT,158582,,,0.8
CPT,158583,,,0.8
CPT,158584,,,0.8
CPT,158585,,,0.8
CPT,158586,,,0.8
CPT,158588,,,0.8
CPT,158589,,,0.8
CPT,158603,,,
CPT,158604,,,
CPT,158618,,,
CPT,158621,,,
CPT,158628,,,
CPT,158629,,,
CPT,158642,,,
CPT,158673,,,
CPT,158674,,,
CPT,158702,,,0.8
CPT,158703,,,0.8
CPT,158704,,,0.8
CPT,158831,,,
CPT,158833,,,
CPT,158838,,,
CPT,158843,,,
CPT,158846,,,
CPT,158847,,,
CPT,158851,,,
CPT,158857,,,
CPT,158858,,,
CPT,158861,,,
CPT,158863,,,
CPT,158865,,,
CPT,158932,,,0.8
CPT,158939,,,0.8
CPT,158941,,,0.8
CPT,158945,,,0.8
CPT,158947,,,0.8
CPT,159012,,,
CPT,159097,,,0.8
CPT,159098,,,0.8
CPT,159099,,,0.8
CPT,159100,,,0.8
CPT,159101,,,0.8
CPT,159151,,,
CPT,159152,,,
CPT,159162,,,
CPT,159171,,,
CPT,159184,,,0.8
CPT,159185,,,0.8
CPT,159187,,,0.8
CPT,159188,,,0.8
CPT,159189,,,0.8
CPT,159190,,,0.8
CPT,159191,,,0.8
CPT,159192,,,0.8
CPT,159193,,,0.8
CPT,159194,,,0.8
CPT,159203,,,0.8
CPT,159295,,,
CPT,159296,,,0.8
CPT,159297,,,
CPT,159299,,,
CPT,159302,,,0.8
CPT,159303,,,0.8
CPT,159304,,,0.8
CPT,159330,,,0.8
CPT,159331,,,0.8
CPT,159335,,,0.8
CPT,159336,,,0.8
CPT,159348,,,0.8
CPT,159353,,,0.8
CPT,159360,,,0.8
CPT,159361,,,0.8
CPT,159364,,,0.8
CPT,159368,,,0.8
CPT,159369,,,0.8
CPT,159370,,,0.8
CPT,159373,,,0.8
CPT,159374,,,0.8
CPT,159375,,,
CPT,159379,,,0.8
CPT,159384,,,0.8
CPT,159427,,,0.8
CPT,159428,,,0.8
CPT,159429,,,0.8
CPT,159430,,,0.8
CPT,159431,,,0.8
CPT,159488,,,0.8
CPT,159489,,,0.8
CPT,159569,,,0.8
CPT,159570,,,0.8
CPT,159571,,,0.8
CPT,159573,,,0.8
CPT,159579,,,0.8
CPT,159582,,,0.8
CPT,159590,,,0.8
CPT,159598,,,
CPT,159606,,,
CPT,159611,,,
CPT,159638,,,
CPT,159655,,,
CPT,159656,,,
CPT,159772,,,0.8
CPT,159778,,,0.8
CPT,159797,,,0.8
CPT,159798,,,0.8
CPT,159799,,,0.8
CPT,159800,,,0.8
CPT,159801,,,0.8
CPT,159802,,,
CPT,159803,,,
CPT,159804,,,
CPT,159805,,,
CPT,159806,,,
CPT,159807,,,
CPT,159808,,,
CPT,159809,,,
CPT,159810,,,
CPT,159811,,,
CPT,159812,,,
CPT,159813,,,
CPT,159814,,,
CPT,159815,,,
CPT,159817,,,
CPT,159818,,,
CPT,159819,,,
CPT,159820,,,
CPT,159821,,,
CPT,159822,,,
CPT,159873,,,0.8
CPT,159874,,,0.8
CPT,159919,,,0.8
CPT,159922,,,0.8
CPT,159925,,,0.8
CPT,159926,,,0.8
CPT,159929,,,0.8
CPT,159930,,,0.8
CPT,159982,,,
CPT,159983,,,
CPT,159984,,,
CPT,160037,,,
CPT,160038,,,
CPT,160039,,,
CPT,160040,,,
CPT,160041,,,
CPT,160042,,,
CPT,160043,,,
CPT,160044,,,
CPT,160048,,,0.8
CPT,160049,,,0.8
CPT,160050,,,0.8
CPT,160052,,,0.8
CPT,160053,,,0.8
CPT,160054,,,0.8
CPT,160058,,,0.8
CPT,160062,,,0.8
CPT,160257,,,
CPT,160259,,,
CPT,160266,,,
CPT,160267,,,
CPT,160268,,,0.8
CPT,160316,,,0.8
CPT,160320,,,0.8
CPT,160329,,,0.8
CPT,160330,,,0.8
CPT,160332,,,0.8
CPT,160333,,,0.8
CPT,160443,,,0.8
CPT,160474,,,
CPT,160475,,,
CPT,160476,,,
CPT,160477,,,
CPT,160478,,,
CPT,160479,,,
CPT,160480,,,
CPT,160481,,,
CPT,160484,,,
